path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/5_Kahl_reckt_der_Baum",Kahl reckt der Baum,5108199,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/5_Kahl_reckt_der_Baum/lc6716631.mid","../author-profiling-in-symbolic-music/piano scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/5_Kahl_reckt_der_Baum/lc6716631.mid_track_1.mid",True
"Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood",In April Mood,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid_track_2.mid",True
"Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending",Behold the Sun in gold descending,5107542,"Marshall,_Florence_Ashton",Florence Ashton Marshall,Female,"English writer, composer and conductor",1,2,"../Lieder/scores/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid","../author-profiling-in-symbolic-music/piano scores/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid_track_4.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/11_Erôtylon",Erôtylon,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/11_Erôtylon/lc6002429.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/11_Erôtylon/lc6002429.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande",Noël d’Irlande,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande/lc5719467.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande/lc5719467.mid_track_1.mid",True
"German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily",The Dew Upon the Lily,5103585,"German,_Edward",Edward German,Male,English musician and composer,1,3,"../Lieder/scores/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid","../author-profiling-in-symbolic-music/piano scores/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid_track_2.mid",True
"Grandval,_Clémence_de/_/Les_lucioles",Les lucioles,5104018,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/_/Les_lucioles/lc6626192.mid","../author-profiling-in-symbolic-music/piano scores/Grandval,_Clémence_de/_/Les_lucioles/lc6626192.mid_track_2.mid",True
"Barnard,_Charlotte_Alington_-_aka_Claribel/_/Strangers_Yet",Strangers Yet,5106882,"Barnard,_Charlotte_Alington_-_aka_Claribel",Charlotte Alington Barnard,Female,British composer and hymnwriter,1,5,"../Lieder/scores/Barnard,_Charlotte_Alington_-_aka_Claribel/_/Strangers_Yet/lc6585571.mid","../author-profiling-in-symbolic-music/piano scores/Barnard,_Charlotte_Alington_-_aka_Claribel/_/Strangers_Yet/lc6585571.mid_track_1.mid",True
"Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/1_À_la_Fontaine,_VWV_1133","À la Fontaine, VWV 1133",5101686,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/1_À_la_Fontaine,_VWV_1133/lc5978033.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/1_À_la_Fontaine,_VWV_1133/lc5978033.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/15_Der_Wassermann",Der Wassermann,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid_track_1.mid",True
"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement",Recueillement,5060952,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement/lc5060975.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/4_Recueillement/lc5060975.mid_track_1.mid",True
"Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit",Le ciel est par-dessus le toit,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid","../author-profiling-in-symbolic-music/piano scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid_track_2.mid",True
"Bizet,_Georges/20_Mélodies,_Op.21/18_Je_n’en_dirai_rien!",Je n’en dirai rien!,5079544,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/20_Mélodies,_Op.21/18_Je_n’en_dirai_rien!/lc6905092.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/20_Mélodies,_Op.21/18_Je_n’en_dirai_rien!/lc6905092.mid_track_2.mid",True
"Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades",Le Tombeau des Naïades,5079444,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades/lc5079459.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Trois_Chansons_de_Bilitis/3_Le_Tombeau_des_Naïades/lc5079459.mid_track_2.mid",True
"Debussy,_Claude/Ariettes_oubliées/6_Aquarelles_II._Spleen",Aquarelles II. Spleen,5060912,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Ariettes_oubliées/6_Aquarelles_II._Spleen/lc5060943.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Ariettes_oubliées/6_Aquarelles_II._Spleen/lc5060943.mid_track_2.mid",True
"Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33","Min Schatz is en Jäger, Op.33",5104240,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid","../author-profiling-in-symbolic-music/piano scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid_track_2.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles",Gentilles hirondelles,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles/lc6641060.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/5_Gentilles_hirondelles/lc6641060.mid_track_1.mid",True
"Munktell,_Helena/10_Songs/09_Si_tu_le_voulais",Si tu le voulais,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid_track_1.mid",True
"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr",Heimkehr,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid","../author-profiling-in-symbolic-music/piano scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid_track_2.mid",True
"Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!",Malgré-moi!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid","../author-profiling-in-symbolic-music/piano scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid_track_1.mid",True
"Tegnér,_Alice/_/Walzer",Walzer,5108131,"Tegnér,_Alice",Alice Tegnér,Female,Swedish music teacher and children's songs composer,1,2,"../Lieder/scores/Tegnér,_Alice/_/Walzer/lc6910483.mid","../author-profiling-in-symbolic-music/piano scores/Tegnér,_Alice/_/Walzer/lc6910483.mid_track_4.mid",True
"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses",Unmindful of the Roses,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid","../author-profiling-in-symbolic-music/piano scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid_track_2.mid",True
"Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/4_Ein_Sonett",Ein Sonett,5096871,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/4_Ein_Sonett/lc5725144.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/4_Ein_Sonett/lc5725144.mid_track_1.mid",True
"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/5_La_Mort_des_Amants",La Mort des Amants,5060952,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/5_La_Mort_des_Amants/lc5060980.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/5_La_Mort_des_Amants/lc5060980.mid_track_1.mid",True
"Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer",The Yellowhammer,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid_track_2.mid",True
"Browne,_Augusta/_/The_Song_of_the_Skylark",The Song of the Skylark,5106888,"Browne,_Augusta",Augusta Browne,Female,American composer,1,3,"../Lieder/scores/Browne,_Augusta/_/The_Song_of_the_Skylark/lc6589315.mid","../author-profiling-in-symbolic-music/piano scores/Browne,_Augusta/_/The_Song_of_the_Skylark/lc6589315.mid_track_2.mid",True
"Lang,_Josephine/2_Lieder,_Op.28/2_Herz,_mein_Herz,_so_schweig_auch_du!","Herz, mein Herz, so schweig auch du!",5102030,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/2_Lieder,_Op.28/2_Herz,_mein_Herz,_so_schweig_auch_du!/lc6012390.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/2_Lieder,_Op.28/2_Herz,_mein_Herz,_so_schweig_auch_du!/lc6012390.mid_track_2.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai",J’en mourrai,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid_track_2.mid",True
"Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/8_Sehnsucht",Sehnsucht,5096871,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/8_Sehnsucht/lc5729860.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/8_Sehnsucht/lc5729860.mid_track_2.mid",True
"Bianchi_Lacy,_Jane/_/Helen",Helen,5106889,"Bianchi_Lacy,_Jane",Jane Bianchi,Female,English singer in London and Oudh,1,1,"../Lieder/scores/Bianchi_Lacy,_Jane/_/Helen/lc6592481.mid","../author-profiling-in-symbolic-music/piano scores/Bianchi_Lacy,_Jane/_/Helen/lc6592481.mid_track_2.mid",True
"Gonzaga,_Chiquinha/_/Trigueira",Trigueira,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Trigueira/lc6611874.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Trigueira/lc6611874.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling",Der kurze Frühling,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid_track_2.mid",True
"Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie",Cäcilie,5102996,"Strauss,_Richard",Richard Strauss,Male,German composer and orchestra director,1,4,"../Lieder/scores/Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie/lc6199572.mid","../author-profiling-in-symbolic-music/piano scores/Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie/lc6199572.mid_track_1.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber",Nachtzauber,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber/lc5039817.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber/lc5039817.mid_track_1.mid",True
"Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/2_Harmonie_du_Soir",Harmonie du Soir,5060952,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/2_Harmonie_du_Soir/lc5060961.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/Cinq_Poëmes_de_Baudelaire/2_Harmonie_du_Soir/lc5060961.mid_track_1.mid",True
"Viardot,_Pauline/_/Scène_d’Hermione,_VWV_1007","Scène d’Hermione, VWV 1007",5106660,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/_/Scène_d’Hermione,_VWV_1007/lc6582062.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/_/Scène_d’Hermione,_VWV_1007/lc6582062.mid_track_2.mid",True
"Munktell,_Helena/10_Songs/05_Cantilène",Cantilène,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/05_Cantilène/lc6654371.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/05_Cantilène/lc6654371.mid_track_1.mid",True
"Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.57/4_Ach,_wende_diesen_Blick","Ach, wende diesen Blick",5033060,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.57/4_Ach,_wende_diesen_Blick/lc5033057.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.57/4_Ach,_wende_diesen_Blick/lc5033057.mid_track_2.mid",True
"Browne,_Augusta/_/Forever_Thine",Forever Thine,5106888,"Browne,_Augusta",Augusta Browne,Female,American composer,1,3,"../Lieder/scores/Browne,_Augusta/_/Forever_Thine/lc6588872.mid","../author-profiling-in-symbolic-music/piano scores/Browne,_Augusta/_/Forever_Thine/lc6588872.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling",Der kurze Frühling,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid_track_1.mid",True
"German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North",My Song Is of the Sturdy North,5103585,"German,_Edward",Edward German,Male,English musician and composer,1,3,"../Lieder/scores/German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North/lc6243839.mid","../author-profiling-in-symbolic-music/piano scores/German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North/lc6243839.mid_track_2.mid",True
"Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27","A Pastoral Song, Hob.XXVIa:27",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid","../author-profiling-in-symbolic-music/piano scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid_track_2.mid",True
"Munktell,_Helena/10_Songs/01_Sérénade",Sérénade,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/01_Sérénade/lc6654094.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/01_Sérénade/lc6654094.mid_track_2.mid",True
"Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle",Barcarolle,5108674,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid_track_2.mid",True
"Munktell,_Helena/10_Songs/09_Si_tu_le_voulais",Si tu le voulais,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid_track_2.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/06_In_der_Ferne",In der Ferne,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/06_In_der_Ferne/lc4985987.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/06_In_der_Ferne/lc4985987.mid_track_1.mid",True
"Hopekirk,_Helen/_/My_Lady_of_Sleep",My Lady of Sleep,5107153,"Hopekirk,_Helen",Helen Hopekirk,Female,American pianist and composer of Scottish descent,1,1,"../Lieder/scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid","../author-profiling-in-symbolic-music/piano scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid_track_2.mid",True
"Cowen,_Frederic_Hymen/_/Past_and_Future",Past and Future,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid","../author-profiling-in-symbolic-music/piano scores/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid_track_3.mid",True
"Gonzaga,_Chiquinha/_/Espanha_e_Brasil",Espanha e Brasil,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Espanha_e_Brasil/lc6610246.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Espanha_e_Brasil/lc6610246.mid_track_2.mid",True
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp",The Will o’ the Wisp,5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid","../author-profiling-in-symbolic-music/piano scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid_track_2.mid",True
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/7c_Havanaise",Havanaise,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/7c_Havanaise/lc6641589.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/7c_Havanaise/lc6641589.mid_track_1.mid",True
"German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily",The Dew Upon the Lily,5103585,"German,_Edward",Edward German,Male,English musician and composer,1,3,"../Lieder/scores/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid","../author-profiling-in-symbolic-music/piano scores/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid_track_1.mid",True
"Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world",This beautiful world,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid_track_2.mid",True
"Bizet,_Georges/20_Mélodies,_Op.21/09_Pastorale",Pastorale,5079544,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/20_Mélodies,_Op.21/09_Pastorale/lc6898041.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/20_Mélodies,_Op.21/09_Pastorale/lc6898041.mid_track_1.mid",True
"Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/3_Ja_Heil_und_Dank_dir_die_den_Segen_brachte!",Ja Heil und Dank dir die den Segen brachte!,5108200,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/3_Ja_Heil_und_Dank_dir_die_den_Segen_brachte!/lc6725782.mid","../author-profiling-in-symbolic-music/piano scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/3_Ja_Heil_und_Dank_dir_die_den_Segen_brachte!/lc6725782.mid_track_2.mid",True
