path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,voice_paths,voice_type0_paths
"Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel",Bei Nacht und Nebel,5102943,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel/lc6117552.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel/lc6117552.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel/lc6117552.mid_voice_type0.mid"
"Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus",Orpheus,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus/lc6170065.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus/lc6170065.mid_voice.mid']","../../author-profiling/train data/voice scores/Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus/lc6170065.mid_voice_type0.mid"
"Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons",Les Papillons,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid_voice.mid']","../../author-profiling/train data/voice scores/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid_voice_type0.mid"
"Joplin,_Scott/_/Please_Say_You_Will",Please Say You Will,5103449,"Joplin,_Scott",Scott Joplin,Male,"American composer, musician, and pianist",1,1,"../Lieder/scores/Joplin,_Scott/_/Please_Say_You_Will/lc6304288.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Joplin,_Scott/_/Please_Say_You_Will/lc6304288.mid_voice.mid']","../../author-profiling/train data/voice scores/Joplin,_Scott/_/Please_Say_You_Will/lc6304288.mid_voice_type0.mid"
"Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/3_Regenlied",Regenlied,5032872,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/3_Regenlied/lc5058091.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/3_Regenlied/lc5058091.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/3_Regenlied/lc5058091.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.6/5_Verlornes_Glück",Verlornes Glück,5103021,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.6/5_Verlornes_Glück/lc6248304.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.6/5_Verlornes_Glück/lc6248304.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.6/5_Verlornes_Glück/lc6248304.mid_voice_type0.mid"
"Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127","Altdeutsches Frühlingslied, MWV K 127",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid_voice.mid']","../../author-profiling/train data/voice scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid_voice_type0.mid"
"White,_Maude_Valérie/3_Little_Songs/1_When_the_Swallows_Homeward_Fly",When the Swallows Homeward Fly,5103539,"White,_Maude_Valérie",Maude Valerie White,Female,French-born English composer,2,6,"../Lieder/scores/White,_Maude_Valérie/3_Little_Songs/1_When_the_Swallows_Homeward_Fly/lc6202466.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/White,_Maude_Valérie/3_Little_Songs/1_When_the_Swallows_Homeward_Fly/lc6202466.mid_voice.mid']","../../author-profiling/train data/voice scores/White,_Maude_Valérie/3_Little_Songs/1_When_the_Swallows_Homeward_Fly/lc6202466.mid_voice_type0.mid"
"Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber",Nachtzauber,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber/lc5039817.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber/lc5039817.mid_voice.mid']","../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/08_Nachtzauber/lc5039817.mid_voice_type0.mid"
"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld",Gieng heut morgen übers Feld,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid_voice.mid']","../../author-profiling/train data/voice scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid_voice_type0.mid"
"Parry,_Hubert/_/There_rolls_the_deep",There rolls the deep,5103547,"Parry,_Hubert",Hubert Parry,Male,British composer and musicologist,4,8,"../Lieder/scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid_voice.mid']","../../author-profiling/train data/voice scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid_voice_type0.mid"
"Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie",Cäcilie,5102996,"Strauss,_Richard",Richard Strauss,Male,German composer and orchestra director,1,4,"../Lieder/scores/Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie/lc6199572.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie/lc6199572.mid_voice.mid']","../../author-profiling/train data/voice scores/Strauss,_Richard/4_Lieder,_Op.27/2_Cäcilie/lc6199572.mid_voice_type0.mid"
"Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe",Verschwiegene Liebe,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe/lc4946077.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe/lc4946077.mid_voice.mid']","../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/03_Verschwiegene_Liebe/lc4946077.mid_voice_type0.mid"
"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied",Wiegenlied,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid_voice.mid']","../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid_voice_type0.mid"
"Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen",Der Pfad den Du so oft gezogen,5102501,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid_voice_type0.mid"
"Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/6_Les_filles_de_Cadix,_VWV_1135","Les filles de Cadix, VWV 1135",5101686,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/6_Les_filles_de_Cadix,_VWV_1135/lc5975897.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/6_Les_filles_de_Cadix,_VWV_1135/lc5975897.mid_voice.mid']","../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/6_Les_filles_de_Cadix,_VWV_1135/lc5975897.mid_voice_type0.mid"
"Warlock,_Peter/Songs/01_Whenas_the_rye_reaches_to_the_chin",Whenas the rye reaches to the chin,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/01_Whenas_the_rye_reaches_to_the_chin/lc6195130.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/01_Whenas_the_rye_reaches_to_the_chin/lc6195130.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/01_Whenas_the_rye_reaches_to_the_chin/lc6195130.mid_voice_type0.mid"
"Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken",Die Wolken,5032870,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken/lc5115660.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken/lc5115660.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken/lc5115660.mid_voice_type0.mid"
"Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old",You mustn’t swim till you’re six weeks old,5106657,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid_voice_type0.mid"
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!","O the merry, merry Spring!",5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!/lc6649005.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!/lc6649005.mid_voice.mid']","../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!/lc6649005.mid_voice_type0.mid"
"Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/04_Wohl_dem_Mann",Wohl dem Mann,5002090,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/04_Wohl_dem_Mann/lc5100073.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/04_Wohl_dem_Mann/lc5100073.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/04_Wohl_dem_Mann/lc5100073.mid_voice_type0.mid"
"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/11_A_thousand_years,_by_sea_and_land","A thousand years, by sea and land",5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/11_A_thousand_years,_by_sea_and_land/lc6688176.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/11_A_thousand_years,_by_sea_and_land/lc6688176.mid_voice.mid']","../../author-profiling/train data/voice scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/11_A_thousand_years,_by_sea_and_land/lc6688176.mid_voice_type0.mid"
"Gounod,_Charles/6_Mélodies/3_Aubade",Aubade,5079369,"Gounod,_Charles",Charles Gounod,Male,French composer,1,6,"../Lieder/scores/Gounod,_Charles/6_Mélodies/3_Aubade/lc5079378.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Gounod,_Charles/6_Mélodies/3_Aubade/lc5079378.mid_voice.mid']","../../author-profiling/train data/voice scores/Gounod,_Charles/6_Mélodies/3_Aubade/lc5079378.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/10_Die_drei_Fragen",Die drei Fragen,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/10_Die_drei_Fragen/lc6030481.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/10_Die_drei_Fragen/lc6030481.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/10_Die_drei_Fragen/lc6030481.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer",Das Mädchen am Ufer,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid_voice_type0.mid"
"Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose",La rose,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid_voice.mid']","../../author-profiling/train data/voice scores/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid_voice_type0.mid"
"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)",Geistliches Lied (4-part),5002042,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)/lc5092551.mid","['voice', 'voice', 'voice', 'voice']",False,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)/lc5092551.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)/lc5092551.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.16/6_Klage",Klage,5106651,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.16/6_Klage/lc6573275.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.16/6_Klage/lc6573275.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.16/6_Klage/lc6573275.mid_voice_type0.mid"
"Lang,_Josephine/2_Lieder,_Op.28/1_Traumbild",Traumbild,5102030,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/2_Lieder,_Op.28/1_Traumbild/lc6012375.mid","['other', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/2_Lieder,_Op.28/1_Traumbild/lc6012375.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/2_Lieder,_Op.28/1_Traumbild/lc6012375.mid_voice_type0.mid"
"Lang,_Josephine/_/Auf_der_Reise,_Op.22","Auf der Reise, Op.22",5102731,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/_/Auf_der_Reise,_Op.22/lc6095279.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/_/Auf_der_Reise,_Op.22/lc6095279.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/_/Auf_der_Reise,_Op.22/lc6095279.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/04_An_den_Mond",An den Mond,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/04_An_den_Mond/lc6019093.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/04_An_den_Mond/lc6019093.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/04_An_den_Mond/lc6019093.mid_voice_type0.mid"
"Lang,_Josephine/6_Lieder,_Op.13/2_Der_Wanderer_an_die_Quellen",Der Wanderer an die Quellen,5102397,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.13/2_Der_Wanderer_an_die_Quellen/lc6075217.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.13/2_Der_Wanderer_an_die_Quellen/lc6075217.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.13/2_Der_Wanderer_an_die_Quellen/lc6075217.mid_voice_type0.mid"
"Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118","Gretchen am Spinnrade, D.118",5101602,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118/lc7111114.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118/lc7111114.mid_voice.mid']","../../author-profiling/train data/voice scores/Schubert,_Franz/_/Gretchen_am_Spinnrade,_D.118/lc7111114.mid_voice_type0.mid"
"Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil",Vergangen ist mir Glück und Heil,5013857,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mid_voice_type0.mid"
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp",The Will o’ the Wisp,5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid_voice.mid']","../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid_voice_type0.mid"
"Jaëll,_Marie/4_Mélodies/2_Éternel_amour",Éternel amour,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid_voice.mid']","../../author-profiling/train data/voice scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid_voice_type0.mid"
"Warlock,_Peter/Songs/13_Lullaby",Lullaby,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/13_Lullaby/lc6202319.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/13_Lullaby/lc6202319.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/13_Lullaby/lc6202319.mid_voice_type0.mid"
"Reichardt,_Louise/12_Gesänge/06_Unruhiger_Schlaf",Unruhiger Schlaf,5001873,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/12_Gesänge/06_Unruhiger_Schlaf/lc5001911.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge/06_Unruhiger_Schlaf/lc5001911.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Gesänge/06_Unruhiger_Schlaf/lc5001911.mid_voice_type0.mid"
